file_id	perseus_id	perseus_author	wikidata_work_id	wikidata_work_label	selected_english_translation	historian	main_language	author_code	author_wikidata_id	author_impact_date	languages	file_path	editors	pub_date	n_characters	n_words	n_pages	perseus_title	wikidata_author_in_db	instance_of	genre	form_of_creative_work	confidence
tlg0062.tlg029.perseus-eng4	tlg0062.tlg029	Lucian	Q11884206	Nero	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg029/tlg0062.tlg029.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	12023	2191	9	A Chapter of Autobiography	Lucian of Samosata	literary work			82
tlg0062.tlg044.perseus-eng4	tlg0062.tlg044	Lucian	Q12885566	Toxaris or Friendship	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg044/tlg0062.tlg044.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	69565	12329	49	Toxaris: a Dialogue of Friendship	Lucian of Samosata	literary work	dialogue		82
tlg0062.tlg005.perseus-eng4	tlg0062.tlg005	Lucian	Q51879136	Amber or The Swans	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg005/tlg0062.tlg005.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	3736	710	3	Swans and Amber	Lucian of Samosata	literary work			81
tlg0062.tlg017.perseus-eng2	tlg0062.tlg017	Lucian of Samosata	Q11903181	Zeus Confuted	1	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg017/tlg0062.tlg017.perseus-eng2.xml	Austin Morris Harmon	1915	18158	3314	13	Zeus Catechized	Lucian of Samosata	literary work			81
tlg0062.tlg010.perseus-eng2	tlg0062.tlg010	Lucian of Samosata	Q51866741	Slander	1	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg010/tlg0062.tlg010.perseus-eng2.xml	Austin Morris Harmon	1913	7841	1427	6	My Native Land	Lucian of Samosata	literary work			81
tlg0062.tlg039.perseus-eng4	tlg0062.tlg039	Lucian	Q51854239	Essays in Portraiture	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg039/tlg0062.tlg039.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	19568	3378	14	A Portrait-study	Lucian of Samosata	literary work			80
tlg0062.tlg016.perseus-eng2	tlg0062.tlg016	Lucian of Samosata	Q11899522	The Dream	1	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg016/tlg0062.tlg016.perseus-eng2.xml	Austin Morris Harmon	1915	32888	6086	24	The Downward Journey, or the Tyrant	Lucian of Samosata	treatise, literary work			80
tlg0062.tlg016.perseus-eng5	tlg0062.tlg016	Lucian of Samosata	Q51853482	The Eunuch	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg016/tlg0062.tlg016.perseus-eng5.xml	Emily James Smith	1892	28300	5212	21	The Ferry	Lucian of Samosata	literary work	satire		80
tlg0062.tlg018.perseus-eng4	tlg0062.tlg018	Lucian	Q11903183	Tragic Zeus	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg018/tlg0062.tlg018.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	44501	7680	31	Zeus Tragoedus	Lucian of Samosata	literary work			80
tlg0062.tlg054.perseus-eng4	tlg0062.tlg054	Lucian	Q110904752	The Dipsads	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg054/tlg0062.tlg054.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	6317	1128	5	Dipsas, the Thirst-snake	Lucian of Samosata	literary work			79
tlg0062.tlg030.perseus-eng4	tlg0062.tlg030	Lucian	Q11899522	The Dream	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg030/tlg0062.tlg030.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	41917	7497	30	The Parasite: a Demonstration that Sponging is a Profession	Lucian of Samosata	treatise, literary work			79
tlg0062.tlg034.perseus-eng4	tlg0062.tlg034	Lucian	Q12873523	Anacharsis or Athletics	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg034/tlg0062.tlg034.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	41601	7506	30	Anacharsis, a Discussion of Physical Training	Lucian of Samosata	literary work	dialogue		79
tlg0062.tlg018.perseus-eng5	tlg0062.tlg018	Lucian of Samosata	Q11903183	Tragic Zeus	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg018/tlg0062.tlg018.perseus-eng5.xml	Emily James Smith	1892	50743	9062	36	Zeus the Tragedian	Lucian of Samosata	literary work			78
tlg0062.tlg018.perseus-eng2	tlg0062.tlg018	Lucian of Samosata	Q19730140	Zeuxis or Antiochus	1	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg018/tlg0062.tlg018.perseus-eng2.xml	Austin Morris Harmon	1915	52716	9527	38	Zeus Rants	Lucian of Samosata	literary work			78
tlg0062.tlg046.perseus-eng2	tlg0062.tlg046	Lucian of Samosata	Q3610422	Alexander the False Prophet	1	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg046/tlg0062.tlg046.perseus-eng2.xml	Austin Morris Harmon	1936	49334	8524	34	Lexiphanes	Lucian of Samosata	literary work	biography, polemical lampoon		77
tlg0062.tlg017.perseus-eng4	tlg0062.tlg017	Lucian	Q11903181	Zeus Confuted	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg017/tlg0062.tlg017.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	15149	2759	11	Zeus Cross-examined	Lucian of Samosata	literary work			77
tlg0062.tlg028.perseus-eng4	tlg0062.tlg028	Lucian	Q11884206	Nero	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg028/tlg0062.tlg028.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	26180	4714	19	Remarks Addressed To an Illiterate Book-fancier	Lucian of Samosata	literary work			77
tlg0062.tlg024.perseus-eng4	tlg0062.tlg024	Lucian	Q29655139	Lover of Lies	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg024/tlg0062.tlg024.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	26272	4584	18	Sale of Creeds	Lucian of Samosata	literary work			75
tlg0062.tlg006.perseus-eng4	tlg0062.tlg006	Lucian	Q19131033	Apophras	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg006/tlg0062.tlg006.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	7515	1379	6	The Fly, an Appreciation	Lucian of Samosata	version, edition or translation			74
tlg0062.tlg015.perseus-eng4	tlg0062.tlg015	Lucian	Q51879421	A Slip of the Tongue in Greeting	1	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg015/tlg0062.tlg015.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	32311	5662	23	A Feast of Lapithae	Lucian of Samosata	literary work			74
tlg0062.tlg070.perseus-eng4	tlg0062.tlg070	Lucian	Q12883349	The Parasite: Parasitic an Art	1	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg070/tlg0062.tlg070.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	13877	2515	10	The Purist Purized	Lucian of Samosata	literary work	dialogue		74
tlg0062.tlg014.perseus-eng4	tlg0062.tlg014	Lucian	Q3706679	Dialogues of the Courtesans	1	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg014/tlg0062.tlg014.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	8738	1500	6	Trial in the Court of Vowels	Lucian of Samosata	literary work	dialogue		74
tlg0062.tlg040.perseus-eng4	tlg0062.tlg040	Lucian	Q19156436	Der Eunuch	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg040/tlg0062.tlg040.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	22621	4091	16	Defence of the ‘portrait-study’	Lucian of Samosata	version, edition or translation			74
tlg0062.tlg050.perseus-eng4	tlg0062.tlg050	Lucian	Q110904752	The Dipsads	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg050/tlg0062.tlg050.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	14738	2576	10	The Gods in Council	Lucian of Samosata	literary work			74
tlg0062.tlg010.perseus-eng4	tlg0062.tlg010	Lucian	Q135010504	Lucian des vrayes narrations	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg010/tlg0062.tlg010.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	6468	1183	5	Patriotism	Lucian of Samosata	translated work, literary work		poem	74
tlg0062.tlg037.perseus-eng2	tlg0062.tlg037	Lucian of Samosata	Q29655139	Lover of Lies	1	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg037/tlg0062.tlg037.perseus-eng2.xml	Austin Morris Harmon	1925	34637	6137	25	A Professor of Public Speaking	Lucian of Samosata	literary work			73
tlg0062.tlg016.perseus-eng4	tlg0062.tlg016	Lucian	Q3706676	Dialogues of the Gods	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg016/tlg0062.tlg016.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	28699	5214	21	Voyage To the Lower World	Lucian of Samosata	literary work	satire		72
tlg0062.tlg045.perseus-eng4	tlg0062.tlg045	Lucian	Q19730174	On dance	0	0	English	tlg0062	Q177847	155	eng	tlg0062/tlg045/tlg0062.tlg045.perseus-eng4.xml	Henry Watson Fowler; Francis George Fowler	1905	49201	8430	34	Of Pantomime	Lucian of Samosata	literary work			70
tlg0062.tlg068.perseus-grc2	tlg0062.tlg068	Lucian			0	0	Greek	tlg0062	Q177847	155	grc; eng	tlg0062/tlg068/tlg0062.tlg068.perseus-grc2.xml	Karl Jacobitz	1909	49366	7919	32	Θεῶν Διάλογοι					0
tlg0085.tlg007.perseus-eng2	tlg0085.tlg007	Aeschylus	Q1233164	Eumenides	1	0	English	tlg0085	Q40939	-489	eng; grc	tlg0085/tlg007/tlg0085.tlg007.perseus-eng2.xml	Herbert Weir Smyth	1926	69183	10162	41	Eumenides	Aeschylus	dramatic work	Greek tragedy	play	100
tlg0085.tlg001.perseus-eng2	tlg0085.tlg001	Aeschylus	Q137810121	The Suppliant Maidens	1	0	English	tlg0085	Q40939	-489	eng; grc; lat	tlg0085/tlg001/tlg0085.tlg001.perseus-eng2.xml	Herbert Weir Smyth	1922	76880	9247	37	Suppliant Maidens	Aeschylus	version, edition or translation			100
tlg0085.tlg006.perseus-eng2	tlg0085.tlg006	Aeschylus	Q11688406	The Libation Bearers	1	0	English	tlg0085	Q40939	-489	eng; grc; lat; peo	tlg0085/tlg006/tlg0085.tlg006.perseus-eng2.xml	Herbert Weir Smyth	1926	73268	10941	44	Libation Bearers	Aeschylus	dramatic work	Greek tragedy	play	100
tlg0085.tlg003.perseus-eng2	tlg0085.tlg003	Aeschylus	Q846870	Prometheus Bound	1	0	English	tlg0085	Q40939	-489	eng; grc; lat	tlg0085/tlg003/tlg0085.tlg003.perseus-eng2.xml	Herbert Weir Smyth	1922	67521	10143	41	Prometheus Bound	Aeschylus	dramatic work	Greek tragedy	play	100
tlg0085.tlg004.perseus-eng2	tlg0085.tlg004	Aeschylus	Q506546	Seven against Thebes	1	0	English	tlg0085	Q40939	-489	eng; grc; lat	tlg0085/tlg004/tlg0085.tlg004.perseus-eng2.xml	Herbert Weir Smyth	1922	65006	9629	39	Seven Against Thebes	Aeschylus	dramatic work	Greek tragedy	play	100
tlg0085.tlg005.perseus-eng4	tlg0085.tlg005	Aeschylus	Q3320792	Agamemnon	1	0	English	tlg0085	Q40939	-489	eng; grc; lat; deu; fre; ita	tlg0085/tlg005/tlg0085.tlg005.perseus-eng4.xml	Robert Browning	1889	229585	30372	121	Agamemnon	Aeschylus	dramatic work	Greek tragedy	play	100
tlg0085.tlg002.perseus-eng2	tlg0085.tlg002	Aeschylus	Q788458	The Persians	1	0	English	tlg0085	Q40939	-489	eng; grc	tlg0085/tlg002/tlg0085.tlg002.perseus-eng2.xml	Herbert Weir Smyth	1922	64759	9411	38	Persians	Aeschylus	dramatic work	Greek tragedy	play	100
tlg0085.tlg001.perseus-grc2	tlg0085.tlg001	Aeschylus			0	0	Greek	tlg0085	Q40939	-489	grc; eng; lat	tlg0085/tlg001/tlg0085.tlg001.perseus-grc2.xml	Herbert Weir Smyth	1922	69200	5217	21	Ἱκέτιδες					0
tlg0086.tlg009.perseus-eng2	tlg0086.tlg009	Aristotle	Q656036	Eudemian Ethics	1	0	English	tlg0086	Q868	-348	grc; lat; eng	tlg0086/tlg009/tlg0086.tlg009.perseus-eng2.xml	Harris Rackham	1935	241652	42696	171	Eudemian Ethics	Aristotle	written work	treatise		100
tlg0086.tlg038.perseus-eng2	tlg0086.tlg038	Aristotle	Q1896045	Rhetoric	1	0	English	tlg0086	Q868	-348	eng; grc; lat; deu; fre; ita; xgreek	tlg0086/tlg038/tlg0086.tlg038.perseus-eng2.xml	John Henry Freese	1926	462522	80722	323	"The ""Art"" of Rhetoric"	Aristotle	written work	treatise		100
tlg0086.tlg025.perseus-eng2	tlg0086.tlg025	Aristotle	Q661655	Metaphysics	1	0	English	tlg0086	Q868	-348	eng; grc	tlg0086/tlg025/tlg0086.tlg025.perseus-eng2.xml	Hugh Tredennick	1933-1935	692870	121306	485	Metaphysics	Aristotle	written work	treatise		100
tlg0086.tlg035.perseus-eng2	tlg0086.tlg035	Aristotle	Q69539	Politics	1	0	English	tlg0086	Q868	-348	grc; eng	tlg0086/tlg035/tlg0086.tlg035.perseus-eng2.xml	Harris Rackham	1944	607371	106476	426	Politics	Aristotle	literary work	treatise		100
tlg0086.tlg034.perseus-eng2	tlg0086.tlg034	Aristotle	Q264714	Poetics	1	0	English	tlg0086	Q868	-348	eng; fre; lat; grc	tlg0086/tlg034/tlg0086.tlg034.perseus-eng2.xml	William Hamilton Fyfe	1939	114626	20051	80	Poetics	Aristotle	written work	treatise		100
tlg0086.tlg010.perseus-eng2	tlg0086.tlg010	Aristotle	Q474537	Nicomachean Ethics	1	0	English	tlg0086	Q868	-348	grc; lat; eng; deu	tlg0086/tlg010/tlg0086.tlg010.perseus-eng2.xml	Harris Rackham	1926	599000	104386	418	Nicomachean Ethics	Aristotle	literary work, text	treatise		100
tlg0086.tlg029.perseus-eng2	tlg0086.tlg029	Aristotle	Q3132462	Economics	1	0	English	tlg0086	Q868	-348	eng; grc; lat	tlg0086/tlg029/tlg0086.tlg029.perseus-eng2.xml	George Cyril Armstrong	1935	59059	10205	41	Economics	Pseudo-Aristotle	literary work			92
tlg0086.tlg009.perseus-grc2	tlg0086.tlg009	Aristotle			0	0	Greek	tlg0086	Q868	-348	grc; lat; eng	tlg0086/tlg009/tlg0086.tlg009.perseus-grc2.xml	Franz Susemihl	1884	153334	26362	105	Ἠθικὰ Εὐδήμεια					0
tlg0086.tlg038.perseus-grc2	tlg0086.tlg038	Aristotle			0	0	Greek	tlg0086	Q868	-348	grc; eng; lat	tlg0086/tlg038/tlg0086.tlg038.perseus-grc2.xml	William David Ross	1959	262052	43406	174	Ῥητορική					0
tlg0086.tlg025.perseus-grc2	tlg0086.tlg025	Aristotle			0	0	Greek	tlg0086	Q868	-348	grc; eng	tlg0086/tlg025/tlg0086.tlg025.perseus-grc2.xml	William David Ross	1924	440145	78731	315	τὰ Μετὰ τὰ Φυσικά					0
tlg0086.tlg035.perseus-grc2	tlg0086.tlg035	Aristotle			0	0	Greek	tlg0086	Q868	-348	grc; eng	tlg0086/tlg035/tlg0086.tlg035.perseus-grc2.xml	William David Ross	1957	406581	65563	262	Πολιτικά					0
tlg0086.tlg003.perseus-grc2	tlg0086.tlg003	Aristotle			0	0	Greek	tlg0086	Q868	-348	grc; lat; eng	tlg0086/tlg003/tlg0086.tlg003.perseus-grc2.xml	Frederic G Kenyon	1920	107808	16664	67	Ἀθηναίων πολιτεία					0
tlg0086.tlg010.perseus-grc2	tlg0086.tlg010	Aristotle			0	0	Greek	tlg0086	Q868	-348	grc; lat; eng	tlg0086/tlg010/tlg0086.tlg010.perseus-grc2.xml	Ingram Bywater	1894	334386	56612	226	Ἠθικὰ Νικομάχεια					0
tlg0094.tlg002.perseus-eng2	tlg0094.tlg002	Pseudo-Plutarch	Q87198553	De musica	1	0	English	tlg0094	Q2657275	150	eng; grc	tlg0094/tlg002/tlg0094.tlg002.perseus-eng2.xml	William W. Goodwin; John Philips	1874	65893	11159	45	Concerning Music	Pseudo-Plutarch	literary work			86
tlg0094.tlg003.perseus-eng2	tlg0094.tlg003	Pseudo-Plutarch	Q87197490	De placitis philosophorum	1	0	English	tlg0094	Q2657275	150	eng; grc	tlg0094/tlg003/tlg0094.tlg003.perseus-eng2.xml	William W. Goodwin; John Dowell	1874	144796	25075	100	Of Those Sentiments Concerning Nature with which Philosophers were Delighted	Pseudo-Plutarch	literary work	Doxography		75
tlg0094.tlg001.perseus-eng2	tlg0094.tlg001	Pseudo-Plutarch	Q110253760	Hypereides	1	0	English	tlg0094	Q2657275	150	eng; grc	tlg0094/tlg001/tlg0094.tlg001.perseus-eng2.xml	William W. Goodwin; R. White	1874	59332	9941	40	Of the Names of Rivers and Mountains, and of Such Things as are to be Found Therein	Pseudo-Plutarch	literary work			74
tlg0099.tlg001.perseus-eng3	tlg0099.tlg001	Strabo	Q690653	Geography	1	1	English	tlg0099	Q45936	-27	eng; grc; lat	tlg0099/tlg001/tlg0099.tlg001.perseus-eng3.xml	Horace Leonard Jones	1924-1929	1404784	241490	966	Geography (Books 6-14)	Strabo	written work	treatise		100
tlg0099.tlg001.perseus-eng4	tlg0099.tlg001	Strabo	Q690653	Geography	0	1	English	tlg0099	Q45936	-27	eng; grc; lat	tlg0099/tlg001/tlg0099.tlg001.perseus-eng4.xml	Hans Claude Hamilton; William Falconer	1854-1857	2889791	490711	1963	Geography	Strabo	written work	treatise		100
tlg0099.tlg001.perseus-grc2	tlg0099.tlg001	Strabo			0	1	Greek	tlg0099	Q45936	-27	grc; eng; lat	tlg0099/tlg001/tlg0099.tlg001.perseus-grc2.xml	August Meinecke	1877	1813284	288521	1154	Γεωγραφικά					0
tlg0199.tlg002.perseus-eng2	tlg0199.tlg002	Bacchylides	Q87763179	Dithyrambs	1	0	English	tlg0199	Q310681	-480	eng; grc	tlg0199/tlg002/tlg0199.tlg002.perseus-eng2.xml	Diane Arnson Svarlien	1996	11488	1917	8	Dithyrambs	Bacchylides	literary work	dithyramb	poetry collection	100
tlg0199.tlg001.perseus-eng2	tlg0199.tlg001	Bacchylides	Q87763178	Epinician Odes	1	0	English	tlg0199	Q310681	-480	eng; grc	tlg0199/tlg001/tlg0199.tlg001.perseus-eng2.xml	Diane Arnson Svarlien	1996	40193	5749	23	Epinicians	Bacchylides	literary work	epinikion	poetry collection	96
tlg0199.tlg001.perseus-grc2	tlg0199.tlg001	Bacchylides			0	0	Greek	tlg0199	Q310681	-480	grc; eng	tlg0199/tlg001/tlg0199.tlg001.perseus-grc2.xml	Richard C. Jebb	1905	52933	4061	16	Ἐπίνικοι					0
tlg0199.tlg002.perseus-grc2	tlg0199.tlg002	Bacchylides			0	0	Greek	tlg0199	Q310681	-480	grc; eng	tlg0199/tlg002/tlg0199.tlg002.perseus-grc2.xml	Richard C. Jebb	1905	17729	1401	6	Διθύραμβοι					0
tlg0341.tlg002.perseus-grc2	tlg0341.tlg002	Lycophron			0	0	Greek	tlg0341	Q432737	-284	grc; eng	tlg0341/tlg002/tlg0341.tlg002.perseus-grc2.xml	A.W. Mair	1921	78743	7488	30	Ἀλεξάνδρα					0
tlg0363.tlg007.perseus-grc2	tlg0363.tlg007	Claudius Ptolemy			0	0	Greek	tlg0363	Q34943	135	grc; eng	tlg0363/tlg007/tlg0363.tlg007.perseus-grc2.xml	Frank Egleston Robbins	1964	243817	38026	152	Τετράβιβλος					0
tlg0385.tlg001.perseus-grc2	tlg0385.tlg001	Cassius Dio Cocceianus			0	1	Greek	tlg0385	Q185223	185	grc; lat; eng	tlg0385/tlg001/tlg0385.tlg001.perseus-grc2.xml	Earnest Cary	1914-1917	1318693	206830	827	Ῥωμαϊκὴ Ἱστορία (Books 36-55)					0
tlg0525.tlg001.perseus-eng2	tlg0525.tlg001	Pausanias	Q3825645	Description of Greece	1	0	English	tlg0525	Q192931	150	eng; grc	tlg0525/tlg001/tlg0525.tlg001.perseus-eng2.xml	W.H.S. Jones; Henry Arderne Ormerod; H.A. Ormerod	1918-1935	1541357	272537	1090	Description of Greece	Pausanias	literary work	travel book		100
tlg0525.tlg001.perseus-grc2	tlg0525.tlg001	Pausanias			0	0	Greek	tlg0525	Q192931	150	grc; eng	tlg0525/tlg001/tlg0525.tlg001.perseus-grc2.xml	Friedrich Spiro	1903	1370907	217853	871	Ἑλλάδος Περιηγήσεως					0
tlg0526.tlg001.perseus-eng2	tlg0526.tlg001	Flavius Josephus	Q1232616	Antiquities of the Jews	1	1	English	tlg0526	Q134461	72	eng; grc; xgreek; xhebrew	tlg0526/tlg001/tlg0526.tlg001.perseus-eng2.xml	William Whiston	1856	2911972	530727	2123	Antiquities of the Jews	Josephus	literary work	historiography		100
tlg0526.tlg003.perseus-eng2	tlg0526.tlg003	Flavius Josephus	Q331135	Against Apion	1	1	English	tlg0526	Q134461	72	eng; lat; xhebrew	tlg0526/tlg003/tlg0526.tlg003.perseus-eng2.xml	William Whiston	1856	229973	41306	165	Against Apion	Josephus	literary work			100
tlg0526.tlg002.perseus-eng2	tlg0526.tlg002	Flavius Josephus	Q2915316	The Life of Flavius Josephus	1	1	English	tlg0526	Q134461	72	eng	tlg0526/tlg002/tlg0526.tlg002.perseus-eng2.xml	William Whiston	1856	145474	27074	108	The Life of Flavius Josephus	Josephus	written work	autobiography		100
tlg0526.tlg004.perseus-eng2	tlg0526.tlg004	Flavius Josephus	Q1232616	Antiquities of the Jews	1	1	English	tlg0526	Q134461	72	eng; lat	tlg0526/tlg004/tlg0526.tlg004.perseus-eng2.xml	William Whiston	1856	1289558	233794	935	The Wars of the Jews	Josephus	literary work	historiography		88
tlg0526.tlg001.perseus-grc2	tlg0526.tlg001	Flavius Josephus			0	1	Greek	tlg0526	Q134461	72	grc; eng	tlg0526/tlg001/tlg0526.tlg001.perseus-grc2.xml	Benedikt Niese	1885-1890	2074874	312019	1248	Ἰουδαϊκὴ ἀρχαιολογία					0
tlg0526.tlg003.perseus-grc2	tlg0526.tlg003	Flavius Josephus			0	1	Greek	tlg0526	Q134461	72	grc; lat; eng	tlg0526/tlg003/tlg0526.tlg003.perseus-grc2.xml	Benedikt Niese	1889	154572	22743	91	περὶ ἀρχαιότητος Ἰουδαίων					0
tlg0526.tlg004.perseus-grc2	tlg0526.tlg004	Flavius Josephus			0	1	Greek	tlg0526	Q134461	72	grc; lat; eng	tlg0526/tlg004/tlg0526.tlg004.perseus-grc2.xml	Benedikt Niese	1895	846878	125289	501	Ἰουδαϊκοῦ πολέμου πρὸς Ῥωμαίους					0
tlg0526.tlg002.perseus-grc2	tlg0526.tlg002	Flavius Josephus			0	1	Greek	tlg0526	Q134461	72	grc; eng	tlg0526/tlg002/tlg0526.tlg002.perseus-grc2.xml	Benedikt Niese	1890	107842	15783	63	Ἰωσήπου βίος					0
tlg0533.tlg015.perseus-grc4	tlg0533.tlg015	Callimachus			0	0	Greek	tlg0533	Q192417	-270	grc	tlg0533/tlg015/tlg0533.tlg015.perseus-grc4.xml	Ulrich von Wilamowitz-Moellendorff	1897	5177	815	3	εἰς Δία					0
tlg0533.tlg003.perseus-grc2	tlg0533.tlg003	Callimachus			0	0	Greek	tlg0533	Q192417	-270	grc; eng	tlg0533/tlg003/tlg0533.tlg003.perseus-grc2.xml	Ulrich von Wilamowitz-Moellendorff	1897	27590	4404	18	Ἐπιγράμματα					0
tlg0533.tlg016.perseus-grc4	tlg0533.tlg016	Callimachus			0	0	Greek	tlg0533	Q192417	-270	grc	tlg0533/tlg016/tlg0533.tlg016.perseus-grc4.xml	Ulrich von Wilamowitz-Moellendorff	1897	5291	829	3	εἰς Απόλλωνα					0
tlg0533.tlg020.perseus-grc4	tlg0533.tlg020	Callimachus			0	0	Greek	tlg0533	Q192417	-270	grc; eng	tlg0533/tlg020/tlg0533.tlg020.perseus-grc4.xml	Ulrich von Wilamowitz-Moellendorff	1897	13360	2096	8	εἰς Δήμητρα					0
tlg0533.tlg019.perseus-grc3	tlg0533.tlg019	Callimachus			0	0	Greek	tlg0533	Q192417	-270	grc; eng; lat	tlg0533/tlg019/tlg0533.tlg019.perseus-grc3.xml	A. W. Mair	1921	12415	1949	8	εἰς Λουτρά τῆς Παλλάδος					0
tlg0533.tlg017.perseus-grc4	tlg0533.tlg017	Callimachus			0	0	Greek	tlg0533	Q192417	-270	grc	tlg0533/tlg017/tlg0533.tlg017.perseus-grc4.xml	Ulrich von Wilamowitz-Moellendorff	1897	12878	2025	8	εἰς Ἄρτεμιν					0
tlg0535.tlg001.perseus-eng2	tlg0535.tlg001	Demades	Q87737061	Speech on Twelve Years	1	0	English	tlg0535	Q211430	-345	grc; eng	tlg0535/tlg001/tlg0535.tlg001.perseus-eng2.xml	John Ormiston Burtt	1954	16527	2938	12	On the Twelve Years	Demades	written work, oration			92
tlg0535.tlg001.perseus-grc2	tlg0535.tlg001	Demades			0	0	Greek	tlg0535	Q211430	-345	grc; eng	tlg0535/tlg001/tlg0535.tlg001.perseus-grc2.xml	J. O. Burtt	1954	14124	2096	8	Ὑπὲρ τῆς δωδεκαετίας					0
tlg0540.tlg009.perseus-eng2	tlg0540.tlg009	Lysias	Q19224655	For the Soldier	1	0	English	tlg0540	Q310164	-409	eng; grc	tlg0540/tlg009/tlg0540.tlg009.perseus-eng2.xml	W.R.M. Lamb	1930	9285	1650	7	For The Soldier	Lysias	oration, literary work			100
tlg0540.tlg031.perseus-eng2	tlg0540.tlg031	Lysias	Q87740752	Against Philon	1	0	English	tlg0540	Q310164	-409	eng; grc	tlg0540/tlg031/tlg0540.tlg031.perseus-eng2.xml	W.R.M. Lamb	1930	14862	2747	11	Against Philon	Lysias	oration, literary work			100
tlg0540.tlg007.perseus-eng2	tlg0540.tlg007	Lysias	Q87740733	Defense in the Matter of the Olive Stump	1	0	English	tlg0540	Q310164	-409	eng; grc	tlg0540/tlg007/tlg0540.tlg007.perseus-eng2.xml	W.R.M. Lamb	1930	17996	3267	13	Before the Areopagus: Defense in the Matter of the Olive Stump	Lysias	literary work, oration			100
tlg0540.tlg001.perseus-eng2	tlg0540.tlg001	Lysias	Q3899542	On the Murder of Eratosthenes	1	0	English	tlg0540	Q310164	-409	eng; grc	tlg0540/tlg001/tlg0540.tlg001.perseus-eng2.xml	W.R.M. Lamb	1930	18700	3476	14	On the Murder of Eratosthenes	Lysias	literary work, oration			100
tlg0540.tlg006.perseus-eng2	tlg0540.tlg006	Lysias	Q19149509	Against Andocides	1	0	English	tlg0540	Q310164	-409	eng; grc	tlg0540/tlg006/tlg0540.tlg006.perseus-eng2.xml	W.R.M. Lamb	1930	24154	4295	17	Against Andocides	Lysias	literary work, oration			100
tlg0540.tlg030.perseus-eng2	tlg0540.tlg030	Lysias	Q87740748	Against Nicomachus	1	0	English	tlg0540	Q310164	-409	eng; grc	tlg0540/tlg030/tlg0540.tlg030.perseus-eng2.xml	W.R.M. Lamb	1930	16996	3027	12	Against Nicomachus	Lysias	literary work, oration			100
tlg0540.tlg008.perseus-eng2	tlg0540.tlg008	Lysias	Q87778189	Accusation of Calumny	1	0	English	tlg0540	Q310164	-409	eng; grc	tlg0540/tlg008/tlg0540.tlg008.perseus-eng2.xml	W.R.M. Lamb	1930	8671	1611	6	Accusation of Calumny	Lysias	oration, literary work			100
